plot_row,plot_column,plant_id,plot_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,accession_photoperiod,accession_type,accession_origin,accession_race,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
8,17,PI_527045,SF-BE-r1-p0772,,,,,,,,,,0.37653,0.064795,,0.31943,0.59269,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,Zimbabwe,Caudatum,,4 of 4,,,,
8,18,PI_533998,SF-BE-r1-p0820,,,,,,,,,,0.72262,0.05247,,0.25422,0.4396,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,4 of 4,,,,
8,19,PI_535794,SF-BE-r1-p0868,,,,,,,,,,0.53085,0.059945,,0.2199,0.66792,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,4 of 4,,,,
8,20,PI_576401,SF-BE-r1-p0916,,,,,,,,,,0.12959,0.050175,,0.30164,0.5662,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,India,,,4 of 4,,,,
8,21,PI_154988,SF-BE-r1-p0964,,,,,,,,,,0.1392,0.063869,,0.25045,0.5252,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Swaziland,,,4 of 4,,,,
8,22,PI_535796,SF-BE-r1-p1012,,,,,,,,,,0.54648,0.054313,,0.17627,0.47105,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,4 of 4,,,,
8,23,PI_533792,SF-BE-r1-p1060,,,,,,,,,,0.11506,0.061407,,0.24339,0.44951,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,Ethiopia,,,4 of 4,,,,
8,24,PI_152828,SF-BE-r1-p1108,,,,,,,,,,0.10414,0.026803,,0.38546,0.71988,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Zaire,,,4 of 4,,,,
8,25,PI_655978,SF-BE-r1-p1156,,,,,,,,,,0.62291,0.053275,,0.40779,0.58007,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,4 of 4,,,,
8,26,PI_329435,SF-BE-r1-p1204,,,,,,,,,,0.38981,0.052506,,0.18311,0.61234,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Ethiopia,,,4 of 4,,,,
8,27,PI_535792,SF-BE-r1-p1252,,,,,,,,,,0.35177,0.057339,,0.11754,0.46843,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,4 of 4,,,,
8,28,PI_180348,SF-BE-r1-p1300,,,,,,,,,,0.55719,0.041535,,0.16602,0.60501,,,,PHOTOPERIOD_INSENSITIVE,Sweet,India,Durra,,4 of 4,,,,
8,29,PI_576399,SF-BE-r1-p1348,,,,,,,,,,0.25609,0.037898,,0.22929,0.56461,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,4 of 4,,,,
8,30,PI_656026,SF-BE-r1-p1396,,,,,,,,,,0.53058,0.065825,,0.29333,0.7881,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,4 of 4,,,,
8,31,CHECK,SF-BE-r1-p1444,,,,,,,,,,0.2901,0.051087,,0.16515,0.98368,,,,,,,,,4 of 4,,,,
8,32,PI_52606,SF-BE-r1-p1492,,,,,,,,,,0.61465,0.053799,,0.22313,0.64487,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,South Africa,Kafir,,4 of 4,,,,
9,1,PI_255744,SF-BE-r1-p0005,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,,,1 of 4,,,SF-BE-r1-p0005,
9,2,PI_586435,SF-BE-r1-p0053,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Hungary,Guinea-kafir,,1 of 4,,,SF-BE-r1-p0053,
9,3,PI_653617,SF-BE-r1-p0101,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p0101,
9,4,PI_197542,SF-BE-r1-p0149,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Algeria,Bicolor,,1 of 4,,,SF-BE-r1-p0149,
9,5,PI_641821,SF-BE-r1-p0197,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,1 of 4,,,SF-BE-r1-p0197,
9,6,PI_253986,SF-BE-r1-p0245,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Syria,,,1 of 4,,,SF-BE-r1-p0245,
9,7,CHECK,SF-BE-r1-p0293,,,,,,,,,,,,,,,,,,,,,,,1 of 4,,,SF-BE-r1-p0293,
9,8,PI_152651,SF-BE-r1-p0341,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,1 of 4,,,SF-BE-r1-p0341,
9,9,PI_641815,SF-BE-r1-p0389,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p0389,
9,10,PI_651495,SF-BE-r1-p0437,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p0437,
9,11,PI_226096,SF-BE-r1-p0485,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Kenya,Bicolor,,1 of 4,,,SF-BE-r1-p0485,
9,12,PI_176766,SF-BE-r1-p0533,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,Bicolor,,1 of 4,,,SF-BE-r1-p0533,
9,13,PI_156890,SF-BE-r1-p0581,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,1 of 4,,,SF-BE-r1-p0581,
9,14,PI_145633,SF-BE-r1-p0629,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,South Africa,,,1 of 4,,,SF-BE-r1-p0629,
9,15,ATLAS,SF-BE-r1-p0677,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p0677,
9,16,PI_302252,SF-BE-r1-p0725,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,,,1 of 4,,,SF-BE-r1-p0725,
9,17,PI_145619,SF-BE-r1-p0773,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum,,1 of 4,,,SF-BE-r1-p0773,
9,18,PI_175919,SF-BE-r1-p0821,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Turkey,Caudatum-bicolor,,1 of 4,,,SF-BE-r1-p0821,
9,19,PI_540518,SF-BE-r1-p0869,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Botswana,,,1 of 4,,,SF-BE-r1-p0869,
9,20,PI_655981,SF-BE-r1-p0917,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Mali,,,1 of 4,,,SF-BE-r1-p0917,
9,21,PI_642998,SF-BE-r1-p0965,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,1 of 4,,,SF-BE-r1-p0965,
9,22,PI_196598,SF-BE-r1-p1013,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,1 of 4,,,SF-BE-r1-p1013,
9,23,PI_651493,SF-BE-r1-p1061,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p1061,
9,24,PI_63715,SF-BE-r1-p1109,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,Kafir,,1 of 4,,,SF-BE-r1-p1109,
9,25,PI_144134,SF-BE-r1-p1157,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p1157,
9,26,PI_566819,SF-BE-r1-p1205,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p1205,
9,27,Check,SF-BE-r1-p1253,,,,,,,,,,,,,,,,,,,,,,,1 of 4,,,SF-BE-r1-p1253,
9,28,PI_655983,SF-BE-r1-p1301,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p1301,
9,29,PI_147224,SF-BE-r1-p1349,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,India,,,1 of 4,,,SF-BE-r1-p1349,
9,30,PI_152771,SF-BE-r1-p1397,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,1 of 4,,,SF-BE-r1-p1397,
9,31,PI_641810,SF-BE-r1-p1445,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,1 of 4,,,SF-BE-r1-p1445,
9,32,PI_221548,SF-BE-r1-p1493,,,,,,,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Nigeria,Kafir,,1 of 4,,,SF-BE-r1-p1493,
10,1,PI_255744,SF-BE-r1-p0006,,,,,,,,,,,,0.046189,,,,59.6752,52.0167,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,,,2 of 4,,,,
10,2,PI_586435,SF-BE-r1-p0054,,,,,,,,,,,,0.06802,,,,3.2697,30.2334,PHOTOPERIOD_INSENSITIVE,Sweet,Hungary,Guinea-kafir,,2 of 4,,,,
10,3,PI_653617,SF-BE-r1-p0102,,,,,,,,,,,,0.052494,,,,6.1457,25.3552,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,4,PI_197542,SF-BE-r1-p0150,,,,,,,,,,,,0.059059,,,,4.4515,3.4858,PHOTOPERIOD_INSENSITIVE,Cellulosic,Algeria,Bicolor,,2 of 4,,,,
10,5,PI_641821,SF-BE-r1-p0198,,,,,,,,,,,,0.07285,,,,28.8256,35.5108,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,2 of 4,,,,
10,6,PI_253986,SF-BE-r1-p0246,,,,,,,,,,,,0.066978,,,,47.5716,55.9628,PHOTOPERIOD_INSENSITIVE,Cellulosic,Syria,,,2 of 4,,,,
10,7,CHECK,SF-BE-r1-p0294,,,,,,,,,,,,0.069132,,,,37.3226,47.8291,,,,,,2 of 4,,,,
10,8,PI_152651,SF-BE-r1-p0342,,,,,,,,,,,,0.070819,,,,1.5927,8.2719,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,2 of 4,,,,
10,9,PI_641815,SF-BE-r1-p0390,,,,,,,,,,,,0.071213,,,,25.1268,20.4903,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,10,PI_651495,SF-BE-r1-p0438,,,,,,,,,,,,0.072141,,,,40.0431,66.1361,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,11,PI_226096,SF-BE-r1-p0486,,,,,,,,,,,,0.04278,,,,4.9491,7.0847,PHOTOPERIOD_INSENSITIVE,Cellulosic,Kenya,Bicolor,,2 of 4,,,,
10,12,PI_176766,SF-BE-r1-p0534,,,,,,,,,,,,0.048191,,,,18.5259,10.304,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,Bicolor,,2 of 4,,,,
10,13,PI_156890,SF-BE-r1-p0582,,,,,,,,,,,,0.070845,,,,43.8282,55.8551,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,2 of 4,,,,
10,14,PI_145633,SF-BE-r1-p0630,,,,,,,,,,,,0.039761,,,,36.2324,50.4997,PHOTOPERIOD_INSENSITIVE,Cellulosic,South Africa,,,2 of 4,,,,
10,15,ATLAS,SF-BE-r1-p0678,,,,,,,,,,,,0.073721,,,,54.3766,55.659,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,16,PI_302252,SF-BE-r1-p0726,,,,,,,,,,,,0.070478,,,,35.4882,54.3778,PHOTOPERIOD_INSENSITIVE,Sweet,China,,,2 of 4,,,,
10,17,PI_145619,SF-BE-r1-p0774,,,,,,,,,,,,0.071832,,,,40.0831,26.5457,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum,,2 of 4,,,,
10,18,PI_175919,SF-BE-r1-p0822,,,,,,,,,,,,0.059265,,,,27.8553,40.8237,PHOTOPERIOD_INSENSITIVE,Sweet,Turkey,Caudatum-bicolor,,2 of 4,,,,
10,19,PI_540518,SF-BE-r1-p0870,,,,,,,,,,,,0.056135,,,,16.297,20.9951,PHOTOPERIOD_INSENSITIVE,Cellulosic,Botswana,,,2 of 4,,,,
10,20,PI_655981,SF-BE-r1-p0918,,,,,,,,,,,,0.051304,,,,39.1512,45.7622,PHOTOPERIOD_INSENSITIVE,Cellulosic,Mali,,,2 of 4,,,,
10,21,PI_642998,SF-BE-r1-p0966,,,,,,,,,,,,0.051941,,,,8.8521,12.6167,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,2 of 4,,,,
10,22,PI_196598,SF-BE-r1-p1014,,,,,,,,,,,,0.071761,,,,32.1591,41.0956,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,2 of 4,,,,
10,23,PI_651493,SF-BE-r1-p1062,,,,,,,,,,,,0.079687,,,,43.1993,66.3592,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,24,PI_63715,SF-BE-r1-p1110,,,,,,,,,,,,0.05793,,,,50.1306,30.1191,PHOTOPERIOD_INSENSITIVE,Sweet,China,Kafir,,2 of 4,,,,
10,25,PI_144134,SF-BE-r1-p1158,,,,,,,,,,,,0.062472,,,,51.751,47.4452,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,26,PI_566819,SF-BE-r1-p1206,,,,,,,,,,,,0.067071,,,,45.9913,50.3622,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,27,Check,SF-BE-r1-p1254,,,,,,,,,,,,0.05056,,,,41.8499,33.7837,,,,,,2 of 4,,,,
10,28,PI_655983,SF-BE-r1-p1302,,,,,,,,,,,,0.083953,,,,49.5177,35.5236,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,29,PI_147224,SF-BE-r1-p1350,,,,,,,,,,,,0.060458,,,,43.3954,40.2109,PHOTOPERIOD_INSENSITIVE,Sweet,India,,,2 of 4,,,,
10,30,PI_152771,SF-BE-r1-p1398,,,,,,,,,,,,0.081422,,,,54.2879,53.7337,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,2 of 4,,,,
10,31,PI_641810,SF-BE-r1-p1446,,,,,,,,,,,,0.060558,,,,59.5525,36.1614,PHOTOPERIOD_INSENSITIVE,Sweet,,,,2 of 4,,,,
10,32,PI_221548,SF-BE-r1-p1494,,,,,,,,,,,,0.033785,,,,56.0422,44.3496,PHOTOPERIOD_INSENSITIVE,Sweet,Nigeria,Kafir,,2 of 4,,,,
11,1,PI_255744,SF-BE-r1-p0007,229,233,221,1.35,1.27,1.04,25,24,23,,0.040373,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0007 && PAN.SF-BE-r1-p0007 && LEF.SF-BE-r1-p0007,ANTHESIS && MATURITY && 
11,2,PI_586435,SF-BE-r1-p0055,140,146,136,0.38,0.34,0.30,18,18,15,,0.035593,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Hungary,Guinea-kafir,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0055 && PAN.SF-BE-r1-p0055 && LEF.SF-BE-r1-p0055,ANTHESIS && MATURITY && 
11,3,PI_653617,SF-BE-r1-p0103,183,190,182,0.77,0.65,0.63,33,30,31,,0.035738,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0103 && PAN.SF-BE-r1-p0103 && LEF.SF-BE-r1-p0103,ANTHESIS && MATURITY && 
11,4,PI_197542,SF-BE-r1-p0151,,,,,,,,,,,0.033839,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Algeria,Bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0151 && PAN.SF-BE-r1-p0151 && LEF.SF-BE-r1-p0151,ANTHESIS && MATURITY && 
11,5,PI_641821,SF-BE-r1-p0199,185,165,158,0.82,0.77,0.73,18,15,16,,0.034666,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0199 && PAN.SF-BE-r1-p0199 && LEF.SF-BE-r1-p0199,ANTHESIS && MATURITY && 
11,6,PI_253986,SF-BE-r1-p0247,261,261,277,2.27,2.17,1.91,26,21,23,,0.051743,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Syria,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0247 && PAN.SF-BE-r1-p0247 && LEF.SF-BE-r1-p0247,ANTHESIS && MATURITY && 
11,7,CHECK,SF-BE-r1-p0295,234,194,240,0.84,0.62,0.57,48,46,39,,0.046226,,,,,,,,,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0295 && PAN.SF-BE-r1-p0295 && LEF.SF-BE-r1-p0295,ANTHESIS && MATURITY && 
11,8,PI_152651,SF-BE-r1-p0343,,,,,,,,,,,0.033816,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0343 && PAN.SF-BE-r1-p0343 && LEF.SF-BE-r1-p0343,ANTHESIS && MATURITY && 
11,9,PI_641815,SF-BE-r1-p0391,183,184,157,0.73,0.62,0.60,23,24,25,,0.051326,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0391 && PAN.SF-BE-r1-p0391 && LEF.SF-BE-r1-p0391,ANTHESIS && MATURITY && 
11,10,PI_651495,SF-BE-r1-p0439,280,277,283,1.44,1.39,1.29,22,21,19,,0.030932,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0439 && PAN.SF-BE-r1-p0439 && LEF.SF-BE-r1-p0439,ANTHESIS && MATURITY && 
11,11,PI_226096,SF-BE-r1-p0487,,,,,,,,,,,0.083572,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Kenya,Bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0487 && PAN.SF-BE-r1-p0487 && LEF.SF-BE-r1-p0487,ANTHESIS && MATURITY && 
11,12,PI_176766,SF-BE-r1-p0535,,,,,,,,,,,0.036485,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,Bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0535 && PAN.SF-BE-r1-p0535 && LEF.SF-BE-r1-p0535,ANTHESIS && MATURITY && 
11,13,PI_156890,SF-BE-r1-p0583,216,187,197,0.65,0.60,0.54,17,15,16,,0.038988,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Zaire,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0583 && PAN.SF-BE-r1-p0583 && LEF.SF-BE-r1-p0583,ANTHESIS && MATURITY && 
11,14,PI_145633,SF-BE-r1-p0631,202,207,217,0.52,0.44,0.40,23,22,26,,0.031989,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,South Africa,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0631 && PAN.SF-BE-r1-p0631 && LEF.SF-BE-r1-p0631,ANTHESIS && MATURITY && 
11,15,ATLAS,SF-BE-r1-p0679,250,245,249,1.27,1.22,1.15,21,20,18,,0.041555,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0679 && PAN.SF-BE-r1-p0679 && LEF.SF-BE-r1-p0679,ANTHESIS && MATURITY && 
11,16,PI_302252,SF-BE-r1-p0727,239,253,233,0.69,0.64,0.58,23,23,19,,0.035159,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0727 && PAN.SF-BE-r1-p0727 && LEF.SF-BE-r1-p0727,ANTHESIS && MATURITY && 
11,17,PI_145619,SF-BE-r1-p0775,277,282,266,2.06,1.99,1.86,21,24,17,,0.11091,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0775 && PAN.SF-BE-r1-p0775 && LEF.SF-BE-r1-p0775,ANTHESIS && MATURITY && 
11,18,PI_175919,SF-BE-r1-p0823,210,217,219,1.06,0.92,0.90,21,24,27,,0.054127,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Turkey,Caudatum-bicolor,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0823 && PAN.SF-BE-r1-p0823 && LEF.SF-BE-r1-p0823,ANTHESIS && MATURITY && 
11,19,PI_540518,SF-BE-r1-p0871,102,105,121,0.37,0.29,0.22,25,27,22,,0.040416,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Botswana,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0871 && PAN.SF-BE-r1-p0871 && LEF.SF-BE-r1-p0871,ANTHESIS && MATURITY && 
11,20,PI_655981,SF-BE-r1-p0919,213,220,231,0.33,0.27,0.23,23,22,26,,0.041258,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,Mali,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0919 && PAN.SF-BE-r1-p0919 && LEF.SF-BE-r1-p0919,ANTHESIS && MATURITY && 
11,21,PI_642998,SF-BE-r1-p0967,,,,,,,,,,,0.032663,,,,,,,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p0967 && PAN.SF-BE-r1-p0967 && LEF.SF-BE-r1-p0967,ANTHESIS && MATURITY && 
11,22,PI_196598,SF-BE-r1-p1015,209,195,192,0.68,0.62,0.55,18,19,21,,0.059579,,,,,,,PHOTOPERIOD_INSENSITIVE,GRAIN,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1015 && PAN.SF-BE-r1-p1015 && LEF.SF-BE-r1-p1015,ANTHESIS && MATURITY && 
11,23,PI_651493,SF-BE-r1-p1063,289,288,268,1.77,1.74,1.56,13,14,13,,0.047166,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1063 && PAN.SF-BE-r1-p1063 && LEF.SF-BE-r1-p1063,ANTHESIS && MATURITY && 
11,24,PI_63715,SF-BE-r1-p1111,231,228,226,1.14,1.05,1.03,20,21,20,,0.064895,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,China,Kafir,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1111 && PAN.SF-BE-r1-p1111 && LEF.SF-BE-r1-p1111,ANTHESIS && MATURITY && 
11,25,PI_144134,SF-BE-r1-p1159,247,239,233,0.62,0.55,0.48,24,24,21,,0.030391,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1159 && PAN.SF-BE-r1-p1159 && LEF.SF-BE-r1-p1159,ANTHESIS && MATURITY && 
11,26,PI_566819,SF-BE-r1-p1207,316,295,305,1.41,1.37,1.27,19,17,22,,0.035632,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1207 && PAN.SF-BE-r1-p1207 && LEF.SF-BE-r1-p1207,ANTHESIS && MATURITY && 
11,27,Check,SF-BE-r1-p1255,230,225,216,0.61,0.46,0.39,40,42,40,,0.090598,,,,,,,,,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1255 && PAN.SF-BE-r1-p1255 && LEF.SF-BE-r1-p1255,ANTHESIS && MATURITY && 
11,28,PI_655983,SF-BE-r1-p1303,218,209,214,0.75,0.74,0.72,21,21,21,,0.040487,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1303 && PAN.SF-BE-r1-p1303 && LEF.SF-BE-r1-p1303,ANTHESIS && MATURITY && 
11,29,PI_147224,SF-BE-r1-p1351,212,204,210,0.98,0.93,0.87,9,10,9,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,India,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1351 && PAN.SF-BE-r1-p1351 && LEF.SF-BE-r1-p1351,ANTHESIS && MATURITY && 
11,30,PI_152771,SF-BE-r1-p1399,217,206,218,1.21,,1.07,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1399 && PAN.SF-BE-r1-p1399 && LEF.SF-BE-r1-p1399,ANTHESIS && MATURITY && 
11,31,PI_641810,SF-BE-r1-p1447,198,194,200,0.84,0.74,0.68,22,22,21,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,,,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1447 && PAN.SF-BE-r1-p1447 && LEF.SF-BE-r1-p1447,ANTHESIS && MATURITY && 
11,32,PI_221548,SF-BE-r1-p1495,196,199,214,0.87,,0.74,,,,,,,,,,,,PHOTOPERIOD_INSENSITIVE,Sweet,Nigeria,Kafir,,3 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,BMS.SF-BE-r1-p1495 && PAN.SF-BE-r1-p1495 && LEF.SF-BE-r1-p1495,ANTHESIS && MATURITY && 
