Mean,Variance,InboundsScore
1.026899,0.004434,0.921899
0.906693,0.003775,0.931035
1.010798,0.004540,0.931090
0.947088,0.004448,0.957478
0.921134,0.003689,0.961538
0.985239,0.003689,0.982699
0.991630,0.002421,0.978626
1.028362,0.004108,0.939968
0.962581,0.003413,0.974740
0.990291,0.004364,0.976667
0.954126,0.003178,0.921415
0.914977,0.006600,0.924217
0.984147,0.003952,0.978193
0.993608,0.003771,0.986068
0.915233,0.004595,0.970149
0.968741,0.003949,0.978689
0.977476,0.004855,0.968051
0.876412,0.004150,0.962552
1.057412,0.003368,0.974227
1.029622,0.003419,0.972182
0.946492,0.004647,0.968333
1.057920,0.003522,0.876405
0.943354,0.004264,0.979688
0.981572,0.003541,0.963492
